,time,BM1,BM2,BM3,Hydro2
255,11.01.2016 15:00,0.6382180000000001,0.584504,0.627768,0.226138
256,11.01.2016 16:00,0.637466,0.579703,0.625829,0.265786
257,11.01.2016 17:00,0.628058,0.563457,0.620618,0.440529
258,11.01.2016 18:00,0.619055,0.556899,0.599259,0.45668100000000006
259,11.01.2016 19:00,0.620762,0.58005,0.592314,0.32158600000000004
260,11.01.2016 20:00,0.623947,0.566116,0.571608,0.187225
261,11.01.2016 21:00,0.620329,0.5394909999999999,0.5736600000000001,0.30837
262,11.01.2016 22:00,0.613208,0.528647,0.5716359999999999,0.15271700000000002
263,11.01.2016 23:00,0.61014,0.526514,0.5771,0.503671
264,12.01.2016 00:00,0.615003,0.532913,0.603484,0.366373
265,12.01.2016 01:00,0.6208779999999999,0.533231,0.611297,0.372981
266,12.01.2016 02:00,0.6227600000000001,0.516949,0.597899,0.36123299999999997
267,12.01.2016 03:00,0.623512,0.512516,0.60551,0.36490500000000003
268,12.01.2016 04:00,0.6158710000000001,0.53104,0.6050180000000001,0.367841
269,12.01.2016 05:00,0.6042069999999999,0.529309,0.6029329999999999,0.435389
270,12.01.2016 06:00,0.6053649999999999,0.538999,0.600821,0.390602
271,12.01.2016 07:00,0.607158,0.542722,0.587917,0.312775
272,12.01.2016 08:00,0.606464,0.5366350000000001,0.563081,0.220264
273,12.01.2016 09:00,0.602615,0.525419,0.553808,0.353157
274,12.01.2016 10:00,0.605046,0.508285,0.549852,0.262115
275,12.01.2016 11:00,0.600648,0.504373,0.546821,0.228341
276,12.01.2016 12:00,0.6021810000000001,0.514185,0.560134,0.179148
277,12.01.2016 13:00,0.608432,0.526283,0.570162,0.300294
278,12.01.2016 14:00,0.609388,0.5345,0.575597,0.21072
279,12.01.2016 15:00,0.611703,0.5403560000000001,0.5735439999999999,0.29515399999999997
280,12.01.2016 16:00,0.611297,0.543905,0.568138,0.21806199999999998
281,12.01.2016 17:00,0.608287,0.535538,0.565075,0.232746
282,12.01.2016 18:00,0.604583,0.534875,0.571925,0.380323
283,12.01.2016 19:00,0.600908,0.5386529999999999,0.572706,0.21953000000000003
284,12.01.2016 20:00,0.586789,0.5167189999999999,0.562792,0.222467
285,12.01.2016 21:00,0.594398,0.507681,0.55557,0.17768
286,12.01.2016 22:00,0.588322,0.50029,0.548149,0.154919
287,12.01.2016 23:00,0.582363,0.48418,0.542463,0.370778
288,13.01.2016 00:00,0.580397,0.48682,0.537067,0.372247
289,13.01.2016 01:00,0.5739489999999999,0.48463900000000004,0.5395479999999999,0.36490500000000003
290,13.01.2016 02:00,0.5725319999999999,0.460438,0.543155,0.36123299999999997
291,13.01.2016 03:00,0.558227,0.450183,0.542895,0.366373
292,13.01.2016 04:00,0.568832,0.450298,0.542347,0.36123299999999997
293,13.01.2016 05:00,0.494658,0.441828,0.538307,0.437592
294,13.01.2016 06:00,0.450554,0.44057399999999997,0.535971,0.519824
295,13.01.2016 07:00,0.42583699999999997,0.43081099999999994,0.5319050000000001,0.334068
296,13.01.2016 08:00,0.412675,0.4069,0.529541,0.36123299999999997
297,13.01.2016 09:00,0.40823000000000004,0.403903,0.524439,0.46402299999999996
298,13.01.2016 10:00,0.40379,0.41828699999999996,0.519541,0.226138
299,13.01.2016 11:00,0.383319,0.41326999999999997,0.517899,0.229075
300,13.01.2016 12:00,0.378065,0.41465799999999997,0.515452,0.226872
301,13.01.2016 13:00,0.379216,0.410042,0.515999,0.229075
302,13.01.2016 14:00,0.370659,0.404638,0.511853,0.292217
303,13.01.2016 15:00,0.365452,0.397801,0.507307,0.231278
304,13.01.2016 16:00,0.36438899999999996,0.38602,0.49830699999999994,0.22099899999999997
305,13.01.2016 17:00,0.364417,0.359665,0.442683,0.15271700000000002
306,13.01.2016 18:00,0.362991,0.351995,0.425724,0.328928
307,13.01.2016 19:00,0.35933000000000004,0.336906,0.419138,0.226872
308,13.01.2016 20:00,0.355033,0.325206,0.419195,0.15271700000000002
309,13.01.2016 21:00,0.35152100000000003,0.327996,0.41258999999999996,0.153451
310,13.01.2016 22:00,0.354169,0.329018,0.40082199999999996,0.156388
311,13.01.2016 23:00,0.355563,0.331368,0.39306199999999997,0.5
312,14.01.2016 00:00,0.364137,0.34423200000000004,0.396446,0.36417
313,14.01.2016 01:00,0.373463,0.362208,0.398027,0.36049899999999996
314,14.01.2016 02:00,0.367215,0.362208,0.394669,0.37811999999999996
315,14.01.2016 03:00,0.367775,0.358493,0.395854,0.376652
316,14.01.2016 04:00,0.36867,0.354197,0.395882,0.36417
317,14.01.2016 05:00,0.368139,0.342538,0.392667,0.372981
318,14.01.2016 06:00,0.376773,0.337793,0.393908,0.375184
319,14.01.2016 07:00,0.367578,0.333387,0.393457,0.182085
320,14.01.2016 08:00,0.354531,0.323992,0.388525,0.229075
321,14.01.2016 09:00,0.354197,0.32666999999999996,0.38661100000000004,0.350954
322,14.01.2016 10:00,0.363103,0.3176,0.388469,0.23348000000000002
323,14.01.2016 11:00,0.362628,0.327194,0.371669,0.215125
324,14.01.2016 12:00,0.372398,0.335908,0.375146,0.21585900000000002
325,14.01.2016 13:00,0.377391,0.341733,0.367159,0.348752
326,14.01.2016 14:00,0.404609,0.341566,0.365004,0.310573
327,14.01.2016 15:00,0.43291599999999997,0.350686,0.359665,0.21585900000000002
328,14.01.2016 16:00,0.448956,0.360252,0.365116,0.138032
329,14.01.2016 17:00,0.45566599999999996,0.364529,0.368027,0.284141
330,14.01.2016 18:00,0.479505,0.366655,0.36903400000000003,0.15271700000000002
331,14.01.2016 19:00,0.48208599999999996,0.372145,0.37394,0.157856
332,14.01.2016 20:00,0.472084,0.37537,0.389596,0.16813499999999998
333,14.01.2016 21:00,0.45098299999999997,0.378008,0.401077,0.141703
334,14.01.2016 22:00,0.446503,0.398084,0.404327,0.16079300000000002
